createdat,createdby,modifiedat,modifiedby,codigo,descripcion,unidad,segmentonivel1_segmento_codigojerarquia,segmentonivel2_codigojerarquia,segmentonivel3_codigojerarquia,grupoproducto_codigo,tipomaterial_codigo,historico
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,90000004,SERVICIO DE LABORATORIO,UN,"","","",SERV001,XSER,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,90000005,SERVICIO VENTA ACTIVO FIJO,UN,"","","",SERV001,XSER,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000063,QUALITEGG,LB,"","","",MICRO001,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,26000001,Consolidado,UN,"","","","",NLAG,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000066,DAMATAX 3X3 PAPER LABEL,ROL,"","","",EMPET001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000074,POLLO PARA CONGELAR AZUL,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000075,POLLO PARA CONGELAR ROJO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000076,POLLO PARA CONGELAR AMARILLO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000077,POLLO PARA CONGELAR S/PTO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000078,POLLOS EN PIEZAS (8)PIRULON PARA EMPACAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000079,PIEL DE POLLO PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000049,NOBILIS CLONE 30,DOS,"","","",VACUN020,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000050,ADIMOL BLUE,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000051,M-NINEVAX-C 1000 DOSIS (COLERA AVIAR),DOS,"","","",VACUN001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000073,IMPEXQUIN LIQUIDO,LB,"","","",MICRO011,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000071,BOLSA LISA 9X16X2,UN,"","","",EMPBO001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000072,BOLSA LISA 7X14X2,UN,"","","",EMPBO001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000073,ETIQUETAS PARA PLUMAS,UN,"","","",EMPET001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000074,ETIQUETAS PARA VISCERA,UN,"","","",EMPET001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000075,SACO PPH,UN,"","","",EMPSC007,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000080,PAVIPOLLO TENDERIZADO SIN MENUDO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,17000010,HUEVO DEFORME,UN,14020,140200,140200,HUEC001,GHUE,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000060,AMINOVITA,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000061,BURSA VAC 3,DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000062,BIOCALCIO LIQUIDO,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000464,VALVULA EXPANSIÓN CONT. 1-14-00244-42,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000063,VACUNA GUMBORO BURSA VAC 3 5000 DOSIS,DOS,"","","",VACUN014,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000020,BLOQUEADO,LB,08010,0801002002,080100200200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000021,VISCERAS,LB,"","","",SUBPR007,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000022,SANGRE,LB,"","","",SUBPR007,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000023,PLUMAS,LB,"","","",SUBPR007,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,30000000,ACEITE DE POLLO,LB,"","","",LIQUI003,XPPH,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,30000001,HARINA DE VISCERA CARNE Y HUESO,LB,"","","",MACRO003,XPPH,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000244,Teclado Para PC,UN,"","","",OFICI001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000074,CALCIO GRUESO,LB,"","","",MACRO006,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000081,POLLO PARA CONGELAR AZUL,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000082,POLLO PARA CONGELAR ROJO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000083,POLLO PARA CONGELAR AMARILLO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000084,POLLO PARA CONGELAR S/PTO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000087,POLLO PARA CONGELAR AMARILLO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,90000012,SERVICIO RAMPLAS DE MADERA,UN,"","","",SERV001,XSER,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000462,SWITCH FLOTADOR PARTE N° 148H3202,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,30000002,HARINA PLUMA Y SANGRE,LB,"","","",MACRO003,XPPH,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000010,CESTA CAFE SIN REMACHE,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000011,CESTA CAFE CON REMACHE,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000012,CESTA MONTERREY,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000013,CESTA COLIMA,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000014,CESTA VERDE,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000015,CESTA TIJUANA,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000016,TROCO CON GANCHO,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000017,TROCO SIN GANCHO,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000018,TROCO PARA HIELO,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000019,TROCO PARA PATA,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,50000020,CESTAS PLASTICAS,UN,"","","",MAEMB002,XEMB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000220,ZIX VIROX,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000221,STORM (RATICIDA),KG,"","","",LIMPI002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000222,PLACAS BIPETRI,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000223,PUNTAS PARA MICROPIPETA DE 1-20 UL,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000224,PUNTAS PARA MICROPIPETA DE 20-200 UL,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000225,ASAS BACTERIOLOGICAS,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000226,BOLSAS PARA AUTOCLAVE,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000227,JERINGA DE 1 ML,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000228,SALMONELLA SUERO O POLY E VI,ML,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000229,DPD FREE CHLORINE 14070-99,UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000230,DPD TOTAL CHLORINE 14064-99,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000231,POTASISIUM IODINE POWDER 1077-90,G,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000232,SODIUM THIOSULPHATE SOLUTION 24092-32,ML,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000233,SULFAMIC ACID POWDER 1055-99,G,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000245,AGUA DESTILADA,GLN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000070,COLINPEX,LB,"","","",MICRO010,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000071,MYCOFIX PLUS 5.0,LB,"","","",MICRO017,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000072,STAFAC 500 (VIRGINIAMICINA),LB,"","","",MICRO010,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000234,INDICADOR DE FENOFTALEINA,ML,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000235,AGAR CHROMOCULT COLIFORMES TOTALES,G,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000236,JABÓN NEUTRO PARA LAVADO DE MATERIALES,L,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000237,CHROMO AGAR SALMONELLA PLUS,UN,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000238,DICROMATO DE POTASIO,G,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000239,HIDROXIDO DE SODIO,G,"","","",LABOR001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000240,SAL EN GRANO,LB,"","","",MICRO005,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000241,DESINCRUSTRANTE/POLIMERO,GLN,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000242,SECUESTRANTE DE OXIGENO,LB,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000243,ANTI-INCRUSTANTE,GLN,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000380,"LOADCELL, DIGITAL, 20KG, PROVISIONED",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000381,EH-357 OVERHEAD SIZER LIMIT SWITCH,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000382,MH-927 GS-1000 UHMW WEIGH DECK,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000383,SD-775 THRU BEAM RECEIVER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000384,SD-776 THRU BEAM EMITTER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000385,"SENSOR CABLE, STRAIGHT",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000386,"POWER SUPPLY, 24VDC/5A",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000387,"POWER SUPPLY, 5V-6.0A, DIN RAIL MOUNT",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000388,AE-694-N NUT FOR AE-385 CYLINDER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000389,"WASHER, LOCK, D.875",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000390,AE-385 CYLINDER / 3.5 STROKE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000391,AE-938-24 24V PNEUMATIC VALVE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000392,"CABLE, DIN CONNECTOR 24V",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000393,ASM CPU BOARD PANEL OVERHEAD CONTROLLER,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000394,ASM COMPACT FLASH W/ OVERHEAD SOFTWARE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000395,"MOUNT, CYLINDER",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000396,MH-759 OVERHEAD PNEUMATIC DROP PADDLE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000397,NCSS-1000 NON CONTACT PUSHOFF SHACKLES,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000161,COSTILLA CRIOLLA CONDIMENTADA,LB,18010,180100,180100,MERCA005,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,23000120,POLLO SABOR AHUMADO FRESCO,LB,05010,0501001002,050100100200,ULTER001,GULT,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,23000121,POLLO SABOR JAMONADO FRESCO,LB,05010,0501001002,050100100200,ULTER001,GULT,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000162,PAPA PREFRITA 5.5 LBS 9x9mm,LB,18010,1801000002,1801000002,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000163,PAPA PREFRITA 2.2 LBS 9x9mm,LB,18010,1801000002,1801000002,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000560,FORMADIQ X25 KG,KG,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000561,CHADINE,GLN,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000170,BLOQUEADO,LB,18010,1801000007,1801000007,MERCA005,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000171,BLOQUEADO,LB,18010,1801000007,1801000007,MERCA005,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001180,KIT DE MANTENIMIENTO 12 MESES JBT,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001181,KIT DE ORING 3MM JBT,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000290,MUSLITO BOMBON (2LBS) CONG,LB,04010,0401001002,040100100200,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000291,NUGGETS DE POLLO (2LBS) CONG,LB,03010,0301002002,030100200200,DESHU001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000260,MUSLITO BOMBON (2LBS) PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000261,NUGGETS DE POLLO (2LBS) PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000570,ALFHISOL,KG,"","","",INSEC001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000181,"PARTES DE POLLO, CONGE. 1 LB",LB,18010,18010,18010,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000320,LIVOLIV 250 P.H,LB,"","","",MICRO002,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000390,B.I.O. SOL,KG,"","","",MEDIC011,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000580,DEXID 400,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000190,POLLO S/M 3.75 - 4.00 (ROSADO) CONG,LB,18010,18010,18010,CONGELADO,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000330,PANBONIS,LB,"","","",MACRO001,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001190,BOMBA AGUA 3HP CONDESADOR EVAPCO,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001191,MOTOR VENTILADOR 15HP CONDESADOR EVAPCO,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001192,"MOTORREDUCTOR 1-1/2 HP230V, 4040-1229-00",UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001193,BOMBA PARA AGUA SUMERGIBLE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001194,MOTOR 1/2HP 230V 4040-1235-00,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70001195,REDUCTOR 1505 1RATIO 4060-0215-00,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000132,PATAS DE 1 LIBRA PREVENTA CONG,LB,08010,0801002002,080100200200,SUBPR001,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000151,TAPE TRANSPARENTE 2*150 YDS,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000152,TAPE TRANSPARENTE 3/4,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000153,TARJETAS DE PRESENTACION (100 UNID),UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000154,TARJETAS PARA ASISTENCIA,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000155,TECLADO NUMERICO USB KNP 100,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000156,TECLADO NUMERICO PARA LAPTOP,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000157,TECLADOS USB,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000158,TIJERAS,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000159,TINTA EN ROLL-ON,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000160,TINTA PARA IMPRESORA EPSON U220,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000161,TONER HP 35A,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000162,TONER HP 85A,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000163,TONER HP 12 A,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000164,TORRE DVD 4.7 GB,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000165,TORRE DVD 8.5 GB,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000166,TORRE DVD-RHP (50 UNIDADES),UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000167,FORMULARIO DE CHEQUES,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000168,CAJAS DE PAPEL STOCK FORM 955 3 PARTES,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000169,"VINETAS P/FOLDER (1R,1A,1V)",UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000000,TEK-TROL,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000001,ZIX VIROX,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000002,TORSAVET,L,"","","",INSEC001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000003,IODINE,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000004,RATOLY,KG,"","","",LIMPI002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000005,VIRKON S 5 KG,KG,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000006,BIOCENTRY 904,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000007,BIOCENTRY X-185,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000172,CARTUCHO HP 664 XL NEGRO,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000072,CASCOS BUMP HARD,UN,"","","",PROTE001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000028,CARTUCHO HP 75 COLOR,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,28000008,BLOCKS SOLICITUD CREDITO PERS.NATURAL,UN,"","","",OFICI001,XPAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000008,GERMON (80%) AMONIO,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000009,CLINAFARM,L,"","","",DESIF001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000010,SULFATO DE ALUMINIO,LB,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000011,POLIMERO LIQUIDO,L,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000012,RACUMIN EN POLVO,KG,"","","",LIMPI002,XSUM,t
